,year,price,mileage,engine_size,Automatic,Manual,Other,Semi-Auto,Diesel,Hybrid,fuel_type_Other,Petrol
3161,2017,20249,22011,21.0,1,0,0,0,1,0,0,0
3162,2017,15699,33569,2.0,1,0,0,0,0,0,0,1
3163,2019,27498,41,1.5,1,0,0,0,0,0,0,1
3164,2018,26998,15000,2.0,1,0,0,0,0,0,0,1
3165,2017,21498,26145,2.1,1,0,0,0,1,0,0,0
3166,2017,21489,19878,21.0,1,0,0,0,1,0,0,0
3167,2013,8799,57172,21.0,1,0,0,0,1,0,0,0
3168,2017,18999,23637,21.0,1,0,0,0,1,0,0,0
3169,2015,15899,48361,2.0,1,0,0,0,0,1,0,0
3170,2016,13600,71077,21.0,1,0,0,0,1,0,0,0
3171,2017,20599,17324,21.0,1,0,0,0,1,0,0,0
3172,2017,16799,20850,16.0,1,0,0,0,1,0,0,0
3173,2012,9400,50848,18.0,1,0,0,0,0,0,0,1
3174,2016,18400,23907,21.0,1,0,0,0,1,0,0,0
3175,2017,18995,23606,2.0,1,0,0,0,0,1,0,0
3176,2015,12295,81940,2.1,1,0,0,0,0,1,0,0
3177,2015,10500,82230,2.1,0,1,0,0,1,0,0,0
3178,2016,17699,14183,2.0,1,0,0,0,0,0,0,1
3179,2013,11499,69900,21.0,1,0,0,0,1,0,0,0
3180,2008,5999,91000,21.0,1,0,0,0,1,0,0,0
3181,2018,23995,7200,2.0,1,0,0,0,0,0,0,1
3182,2014,12495,20000,1.6,1,0,0,0,0,0,0,1
3183,2018,15999,26930,2.0,1,0,0,0,0,0,0,1
3184,2013,9000,56544,21.0,1,0,0,0,1,0,0,0
3185,2016,16000,34972,16.0,1,0,0,0,1,0,0,0
3186,2018,22900,6200,1.5,1,0,0,0,0,0,0,1
3187,2018,16999,26329,2.0,1,0,0,0,0,0,0,1
3188,2017,17249,27814,2.0,1,0,0,0,0,0,0,1
3189,2016,22900,33821,21.0,1,0,0,0,1,0,0,0
3190,2016,15679,60619,2.0,1,0,0,0,0,1,0,0
3191,2017,14999,40272,21.0,1,0,0,0,1,0,0,0
3192,2016,19599,33197,21.0,1,0,0,0,1,0,0,0
3193,2012,7699,80299,21.0,1,0,0,0,1,0,0,0
3194,2019,27500,650,1.6,1,0,0,0,1,0,0,0
3195,2019,29498,4885,1.9,1,0,0,0,1,0,0,0
3196,2017,17900,19828,2.0,1,0,0,0,0,0,0,1
3197,2017,21900,23665,2.1,1,0,0,0,1,0,0,0
3198,2019,27400,348,1.9,1,0,0,0,1,0,0,0
3199,2019,22900,9050,1.6,1,0,0,0,0,0,0,1
3200,2020,39900,600,1.9,1,0,0,0,1,0,0,0
3201,2020,35900,3000,1.9,1,0,0,0,1,0,0,0
3202,2019,31400,2200,1.9,1,0,0,0,1,0,0,0
3203,2019,32900,3000,1.9,1,0,0,0,1,0,0,0
3204,2019,45900,3500,3.0,1,0,0,0,0,0,0,1
3205,2017,20988,30728,2.0,1,0,0,0,0,0,0,1
3206,2017,22400,25000,2.0,1,0,0,0,0,0,0,1
3207,2017,20700,23434,2.0,1,0,0,0,0,0,0,1
3208,2015,15400,41000,2.1,1,0,0,0,1,0,0,0
3209,2015,12900,26501,16.0,1,0,0,0,0,0,0,1
3210,2013,9700,57801,21.0,1,0,0,0,1,0,0,0
3211,2016,16200,23216,16.0,0,1,0,0,1,0,0,0
3212,2015,10700,62439,21.0,1,0,0,0,1,0,0,0
3213,2016,17600,19581,2.0,1,0,0,0,0,0,0,1
3216,2016,15600,25997,1.6,0,1,0,0,1,0,0,0
3217,2016,19300,18903,2.1,1,0,0,0,1,0,0,0
3218,2017,21000,27566,2.1,1,0,0,0,1,0,0,0
3219,2017,19000,31176,2.0,1,0,0,0,0,1,0,0
3220,2017,18500,36831,2.1,1,0,0,0,1,0,0,0
3221,2015,19100,12586,2.0,1,0,0,0,0,1,0,0
3222,2014,16300,32613,2.0,1,0,0,0,0,0,0,1
3223,2016,18300,26239,2.1,1,0,0,0,1,0,0,0
3224,2016,17800,39379,2.1,1,0,0,0,1,0,0,0
3225,2013,12000,37236,1.6,1,0,0,0,0,0,0,1
3226,2016,20000,21425,2.1,1,0,0,0,1,0,0,0
3227,2016,19000,27574,2.1,1,0,0,0,1,0,0,0
3228,2017,23700,19832,2.1,1,0,0,0,1,0,0,0
3229,2019,25900,1100,1.6,1,0,0,0,0,0,0,1
3230,2019,28900,5250,1.5,1,0,0,0,0,0,0,1
3231,2017,18691,48618,2.1,1,0,0,0,1,0,0,0
3232,2017,19991,20843,2.0,1,0,0,0,0,0,0,1
3233,2019,28991,4000,1.6,1,0,0,0,0,0,0,1
3234,2017,22691,21210,2.0,1,0,0,0,0,1,0,0
3235,2015,18000,35229,2.0,1,0,0,0,0,0,0,1
3236,2017,21400,26000,2.1,1,0,0,0,1,0,0,0
3237,2017,25900,15808,2.1,1,0,0,0,1,0,0,0
3238,2017,17400,41677,2.1,1,0,0,0,1,0,0,0
3239,2017,19700,49365,2.1,0,1,0,0,1,0,0,0
3240,2015,14800,70000,2.1,1,0,0,0,1,0,0,0
3241,2019,30900,2776,2.0,1,0,0,0,0,0,0,1
3242,2015,18798,53829,2.1,1,0,0,0,0,1,0,0
3243,2015,18500,30891,2.1,1,0,0,0,1,0,0,0
3244,2017,15000,30528,2.0,0,1,0,0,0,0,0,1
3245,2015,17700,33430,2.1,1,0,0,0,1,0,0,0
3246,2016,20000,23676,2.0,1,0,0,0,0,1,0,0
3247,2017,20200,16087,2.1,1,0,0,0,0,1,0,0
3248,2016,19000,32743,2.0,1,0,0,0,0,1,0,0
3249,2015,14500,32712,2.1,1,0,0,0,1,0,0,0
3250,2014,16300,30819,2.0,1,0,0,0,0,0,0,1
3251,2016,19100,49335,2.1,1,0,0,0,1,0,0,0
3252,2015,15700,36078,2.1,1,0,0,0,1,0,0,0
3253,2016,18300,34295,2.0,1,0,0,0,0,1,0,0
3254,2015,18700,39004,2.1,1,0,0,0,1,0,0,0
3255,2016,15400,41899,2.1,1,0,0,0,1,0,0,0
3256,2019,23200,7000,1.6,1,0,0,0,0,0,0,1
3257,2019,29900,6000,2.0,1,0,0,0,0,0,0,1
3258,2019,29900,1000,1.9,1,0,0,0,1,0,0,0
3259,2016,18000,40267,2.0,1,0,0,0,0,1,0,0
3260,2014,12500,50364,2.1,1,0,0,0,1,0,0,0
3261,2016,14000,44263,21.0,1,0,0,0,1,0,0,0
3262,2017,19600,39480,21.0,0,1,0,0,1,0,0,0
3263,2016,18600,24836,1.6,1,0,0,0,1,0,0,0
3264,2019,24400,6000,1.6,1,0,0,0,1,0,0,0
3265,2019,23900,6000,1.5,1,0,0,0,0,0,0,1
3266,2019,23400,8000,1.5,1,0,0,0,0,0,0,1
3267,2019,28900,6000,2.0,1,0,0,0,0,0,0,1
3268,2019,28800,6000,2.0,1,0,0,0,0,0,0,1
3269,2018,46900,1977,4.0,1,0,0,0,0,0,0,1
3270,2015,15695,60185,21.0,1,0,0,0,1,0,0,0
3275,2017,24495,14200,2.1,1,0,0,0,1,0,0,0
3276,2017,16000,72400,2.1,1,0,0,0,1,0,0,0
3277,2016,13500,93620,2.1,1,0,0,0,1,0,0,0
3278,2016,13295,90980,2.0,1,0,0,0,0,1,0,0
3279,2016,16000,67490,2.0,1,0,0,0,0,1,0,0
3280,2015,16000,18263,2.0,1,0,0,0,0,0,0,1
3281,2018,19900,20000,2.0,1,0,0,0,0,0,0,1
3282,2016,20200,16957,2.0,1,0,0,0,0,0,0,1
3283,2017,21400,54500,21.0,1,0,0,0,1,0,0,0
3284,2016,17900,25522,2.0,1,0,0,0,0,0,0,1
3285,2015,16700,35125,21.0,1,0,0,0,1,0,0,0
3286,2015,12795,101480,2.1,1,0,0,0,1,0,0,0
3287,2020,33900,6000,1.5,1,0,0,0,0,0,0,1
3288,2020,41900,6000,1.9,1,0,0,0,1,0,0,0
3289,2019,31900,6000,1.9,1,0,0,0,1,0,0,0
3290,2018,25748,11626,2.1,1,0,0,0,1,0,0,0
3291,2016,17900,31000,2.0,1,0,0,0,0,0,0,1
3292,2017,19900,40000,2.1,1,0,0,0,1,0,0,0
3293,2019,21400,6000,1.5,1,0,0,0,0,0,0,1
3294,2019,24400,10000,1.5,1,0,0,0,0,0,0,1
3295,2016,18600,29173,2.1,1,0,0,0,1,0,0,0
3296,2016,20100,16662,2.0,1,0,0,0,0,1,0,0
3297,2017,20800,23063,2.1,1,0,0,0,1,0,0,0
3298,2016,18000,18406,2.1,1,0,0,0,1,0,0,0
3299,2015,11990,75920,2.1,0,1,0,0,1,0,0,0
3300,2019,59998,3405,4.0,1,0,0,0,0,0,0,1
3301,2020,61995,20,4.0,1,0,0,0,0,0,0,1
3302,2019,35248,2645,1.5,1,0,0,0,0,0,0,1
3303,2019,60298,25,4.0,1,0,0,0,0,0,0,1
3304,2019,36248,1100,1.9,1,0,0,0,1,0,0,0
3305,2019,35298,1894,1.9,1,0,0,0,1,0,0,0
3306,2016,17999,32475,21.0,1,0,0,0,1,0,0,0
3307,2014,15700,33865,21.0,1,0,0,0,1,0,0,0
3308,2017,20499,12040,2.0,1,0,0,0,0,1,0,0
3309,2017,18399,22167,2.0,1,0,0,0,0,1,0,0
3310,2013,11499,40490,21.0,1,0,0,0,1,0,0,0
3311,2015,16699,40786,16.0,1,0,0,0,1,0,0,0
3312,2015,14313,50211,21.0,1,0,0,0,1,0,0,0
3313,2016,14999,40814,16.0,1,0,0,0,1,0,0,0
3314,2015,13699,41000,21.0,1,0,0,0,1,0,0,0
3315,2015,14899,73127,21.0,1,0,0,0,1,0,0,0
3316,2018,19699,23842,21.0,1,0,0,0,1,0,0,0
3317,2015,13599,35977,2.0,1,0,0,0,0,0,0,1
3318,2015,12499,67795,21.0,1,0,0,0,1,0,0,0
3319,2014,13799,62588,21.0,1,0,0,0,1,0,0,0
3320,2019,40298,1568,1.9,1,0,0,0,1,0,0,0
3321,2016,18745,26344,2.1,1,0,0,0,1,0,0,0
3322,2018,25748,5454,2.1,1,0,0,0,1,0,0,0
3323,2018,26748,17970,2.1,1,0,0,0,1,0,0,0
3324,2019,32298,4040,1.6,1,0,0,0,0,0,0,1
3325,2015,14298,36643,2.0,0,1,0,0,0,0,0,1
3326,2017,25248,24003,2.0,1,0,0,0,0,0,0,1
3327,2018,28298,13500,2.1,1,0,0,0,1,0,0,0
3328,2017,25998,26914,2.0,1,0,0,0,0,0,0,1
3329,2015,18298,25000,2.0,1,0,0,0,0,1,0,0
3330,2015,15499,36103,21.0,0,1,0,0,1,0,0,0
3331,2015,13799,69261,21.0,0,1,0,0,1,0,0,0
3332,2015,17699,56546,21.0,1,0,0,0,0,1,0,0
3333,2018,19999,9705,21.0,1,0,0,0,1,0,0,0
3334,2015,14695,53279,21.0,1,0,0,0,1,0,0,0
3335,2016,16822,42402,2.0,1,0,0,0,0,1,0,0
3336,2016,13391,58858,16.0,0,1,0,0,1,0,0,0
3337,2012,8450,86663,16.0,1,0,0,0,0,0,0,1
3338,2012,9799,55685,21.0,1,0,0,0,1,0,0,0
3339,2016,17950,41050,2.1,1,0,0,0,1,0,0,0
3340,2017,16750,33000,2.1,1,0,0,0,1,0,0,0
3341,2013,8980,60000,21.0,0,1,0,0,1,0,0,0
3342,2016,16799,38785,21.0,1,0,0,0,1,0,0,0
3343,2014,10999,54097,21.0,1,0,0,0,1,0,0,0
3344,2015,18999,9793,16.0,1,0,0,0,1,0,0,0
3345,2015,14999,34278,21.0,1,0,0,0,1,0,0,0
3346,2016,17999,42271,21.0,1,0,0,0,1,0,0,0
3347,2014,16699,39807,21.0,1,0,0,0,1,0,0,0
3348,2016,19999,23905,21.0,1,0,0,0,1,0,0,0
3349,2012,10999,41239,16.0,1,0,0,0,0,0,0,1
3350,2017,15652,20418,21.0,1,0,0,0,1,0,0,0
3351,2016,16699,26544,21.0,1,0,0,0,1,0,0,0
3352,2017,19347,21032,2.0,1,0,0,0,0,1,0,0
3353,2019,28991,12583,2.0,1,0,0,0,1,0,0,0
3354,2017,21491,21980,21.0,1,0,0,0,1,0,0,0
3355,2018,21991,12767,21.0,1,0,0,0,1,0,0,0
3356,2018,16800,30726,2.1,1,0,0,0,1,0,0,0
3357,2012,10899,49029,21.0,1,0,0,0,1,0,0,0
3358,2014,14786,41701,21.0,1,0,0,0,1,0,0,0
3359,2014,10822,70824,21.0,1,0,0,0,1,0,0,0
3360,2015,13195,51344,2.1,1,0,0,0,1,0,0,0
3361,2012,7999,67200,2.1,1,0,0,0,1,0,0,0
3362,2016,14000,83990,2.1,1,0,0,0,0,1,0,0
3363,2014,11795,92840,2.1,0,1,0,0,1,0,0,0
3364,2015,11295,114970,2.1,0,1,0,0,1,0,0,0
3365,2016,14000,81960,2.0,1,0,0,0,0,1,0,0
3366,2016,12295,113770,2.0,1,0,0,0,0,1,0,0
3367,2015,13000,78070,2.1,1,0,0,0,1,0,0,0
3368,2014,10500,91430,2.1,0,1,0,0,1,0,0,0
3369,2016,14999,41358,21.0,1,0,0,0,1,0,0,0
3370,2016,18499,23953,21.0,1,0,0,0,1,0,0,0
3371,2017,16499,21985,16.0,0,1,0,0,1,0,0,0
3372,2016,18108,41864,21.0,1,0,0,0,1,0,0,0
3373,2015,18999,22499,21.0,1,0,0,0,1,0,0,0
3374,2015,16499,33707,21.0,1,0,0,0,1,0,0,0
3375,2018,18999,31708,21.0,1,0,0,0,1,0,0,0
3376,2015,18199,33720,21.0,1,0,0,0,1,0,0,0
3378,2011,7999,64000,18.0,0,1,0,0,0,0,0,1
3379,2015,16679,35592,21.0,1,0,0,0,1,0,0,0
3380,2018,19999,24564,21.0,1,0,0,0,1,0,0,0
3381,2016,16449,27268,21.0,1,0,0,0,1,0,0,0
3382,2016,17779,17757,2.0,0,1,0,0,0,0,0,1
3383,2016,14739,15664,2.0,0,1,0,0,0,0,0,1
3384,2011,7449,80268,21.0,1,0,0,0,1,0,0,0
3385,2017,19199,45960,2.0,1,0,0,0,0,1,0,0
3386,2018,19399,9047,21.0,1,0,0,0,1,0,0,0
3387,2019,24899,7137,15.0,1,0,0,0,0,0,0,1
3388,2018,19999,25396,21.0,1,0,0,0,1,0,0,0
3389,2018,18998,15000,2.1,1,0,0,0,1,0,0,0
3390,2019,26998,8024,1.6,1,0,0,0,0,0,0,1
3391,2014,13498,28759,2.1,1,0,0,0,1,0,0,0
3393,2016,13000,82590,2.1,1,0,0,0,1,0,0,0
3394,2015,13999,79779,2.0,1,0,0,0,0,1,0,0
3395,2018,22995,19044,2.0,1,0,0,0,0,1,0,0
3396,2015,11695,103820,2.1,0,1,0,0,1,0,0,0
3397,2016,14795,99470,2.1,1,0,0,0,1,0,0,0
3398,2016,15000,85040,2.0,1,0,0,0,0,1,0,0
3399,2015,12995,131790,2.1,1,0,0,0,0,1,0,0
3400,2016,16562,49126,2.0,1,0,0,0,0,1,0,0
3401,2012,9850,51737,18.0,1,0,0,0,0,0,0,1
3402,2011,8894,61242,18.0,1,0,0,0,0,0,0,1
3403,2017,17750,26904,2.0,1,0,0,0,0,1,0,0
3404,2018,18599,32854,21.0,1,0,0,0,1,0,0,0
3405,2016,15499,38748,21.0,1,0,0,0,1,0,0,0
3406,2016,13195,102580,2.1,1,0,0,0,1,0,0,0
3407,2015,14000,73960,2.1,1,0,0,0,1,0,0,0
3408,2016,12195,94440,2.1,1,0,0,0,1,0,0,0
3409,2016,11000,100950,2.1,0,1,0,0,1,0,0,0
3410,2016,15000,66950,2.0,1,0,0,0,0,1,0,0
3411,2015,13000,69930,1.6,0,1,0,0,1,0,0,0
3412,2015,11500,101540,2.1,1,0,0,0,1,0,0,0
3413,2015,10795,136760,2.1,1,0,0,0,0,1,0,0
3414,2015,13295,87980,2.0,1,0,0,0,0,1,0,0
3415,2014,8999,85699,21.0,1,0,0,0,1,0,0,0
3416,2015,12299,73227,2.0,0,1,0,0,0,0,0,1
3417,2018,20299,9562,21.0,1,0,0,0,1,0,0,0
3418,2015,12599,50299,16.0,0,1,0,0,1,0,0,0
3419,2015,17299,25758,21.0,1,0,0,0,0,1,0,0
3420,2018,19799,20173,21.0,1,0,0,0,1,0,0,0
3421,2016,13999,28960,16.0,0,1,0,0,1,0,0,0
3422,2019,17999,9683,15.0,1,0,0,0,0,0,0,1
3423,2016,16879,74252,2.0,1,0,0,0,0,1,0,0
3424,2015,14370,49468,21.0,1,0,0,0,1,0,0,0
3425,2013,10699,57062,21.0,1,0,0,0,1,0,0,0
3426,2007,5995,62000,21.0,0,0,0,1,1,0,0,0
3427,2010,5975,90000,2.1,1,0,0,0,1,0,0,0
3428,2008,5875,70000,1.8,1,0,0,0,0,0,0,1
3429,2014,16450,41000,21.0,1,0,0,0,1,0,0,0
3430,2017,20995,32664,2.0,1,0,0,0,0,0,0,1
3431,2014,14750,57062,0.0,0,1,0,0,1,0,0,0
3432,2005,2575,66000,2.1,1,0,0,0,1,0,0,0
3433,2015,15995,52000,214.0,1,0,0,0,1,0,0,0
3434,2017,20980,10951,2.1,1,0,0,0,0,1,0,0
3435,2015,10795,73770,2.1,0,1,0,0,1,0,0,0
3436,2018,24999,9695,2.0,1,0,0,0,1,0,0,0
3437,2016,23299,24735,21.0,1,0,0,0,1,0,0,0
3438,2015,10799,76157,2.0,0,1,0,0,0,0,0,1
3439,2018,19499,10493,21.0,1,0,0,0,1,0,0,0
3440,2018,21999,36926,2.0,1,0,0,0,1,0,0,0
3441,2014,14199,49241,21.0,1,0,0,0,1,0,0,0
3442,2015,14819,47012,21.0,1,0,0,0,1,0,0,0
3443,2013,11999,25525,16.0,1,0,0,0,0,0,0,1
3444,2016,13499,55154,16.0,0,1,0,0,1,0,0,0
3445,2016,19999,30497,2.0,1,0,0,0,0,1,0,0
3446,2016,15199,47360,21.0,1,0,0,0,1,0,0,0
3447,2016,19799,16225,2.0,0,1,0,0,0,0,0,1
3448,2015,14699,69037,21.0,1,0,0,0,0,1,0,0
3449,2016,17699,32044,21.0,1,0,0,0,1,0,0,0
3450,2016,18399,45250,21.0,1,0,0,0,1,0,0,0
3451,2017,19399,47053,21.0,1,0,0,0,1,0,0,0
3452,2015,12800,70804,21.0,1,0,0,0,1,0,0,0
3453,2018,21199,10815,21.0,1,0,0,0,1,0,0,0
3454,2016,16250,23196,1.6,1,0,0,0,1,0,0,0
3455,2018,17450,21936,2.0,1,0,0,0,0,0,0,1
3456,2019,26995,10765,1.9,1,0,0,0,1,0,0,0
3457,2017,21995,17413,2.1,1,0,0,0,1,0,0,0
3458,2016,15391,9578,21.0,0,1,0,0,1,0,0,0
3459,2014,11999,46931,21.0,1,0,0,0,1,0,0,0
3460,2015,18199,24352,21.0,1,0,0,0,1,0,0,0
3461,2015,16999,55978,21.0,1,0,0,0,1,0,0,0
3462,2017,19199,26538,2.0,1,0,0,0,0,1,0,0
3463,2013,8099,86136,21.0,1,0,0,0,1,0,0,0
3464,2015,19995,57900,2.1,1,0,0,0,1,0,0,0
3465,2018,19999,16663,21.0,1,0,0,0,1,0,0,0
3466,2012,8299,72005,21.0,1,0,0,0,1,0,0,0
3467,2017,20999,5338,2.0,1,0,0,0,0,1,0,0
3468,2017,20999,18888,2.0,1,0,0,0,0,1,0,0
3469,2016,15339,67267,2.0,1,0,0,0,0,1,0,0
3470,2016,17979,47448,2.0,1,0,0,0,0,1,0,0
3471,2015,11689,76472,21.0,0,1,0,0,1,0,0,0
3472,2018,18819,30772,21.0,1,0,0,0,1,0,0,0
3473,2018,19399,22078,21.0,1,0,0,0,1,0,0,0
3474,2010,4294,137291,2.1,0,1,0,0,1,0,0,0
3475,2010,6994,58535,2.1,1,0,0,0,1,0,0,0
3476,2015,16975,42000,21.0,1,0,0,0,1,0,0,0
3477,2015,12750,29000,16.0,1,0,0,0,0,0,0,1
3480,2016,19999,19299,2.0,1,0,0,0,0,1,0,0
3481,2018,19999,34008,21.0,1,0,0,0,1,0,0,0
3482,2016,12459,93948,21.0,1,0,0,0,1,0,0,0
3483,2014,10699,50179,21.0,1,0,0,0,1,0,0,0
3484,2017,17599,50212,16.0,1,0,0,0,1,0,0,0
3485,2018,22199,22027,2.0,1,0,0,0,1,0,0,0
3486,2018,17999,38169,21.0,1,0,0,0,1,0,0,0
3487,2016,11999,65548,16.0,0,1,0,0,1,0,0,0
3488,2006,3200,86000,3.5,1,0,0,0,0,0,0,1
3489,2017,16999,33368,21.0,1,0,0,0,1,0,0,0
3490,2017,14999,47106,16.0,0,1,0,0,1,0,0,0
3491,2013,10199,58654,21.0,0,1,0,0,1,0,0,0
3492,2016,14799,38764,21.0,0,1,0,0,1,0,0,0
3493,2016,19349,33608,21.0,1,0,0,0,1,0,0,0
3494,2018,18799,28848,21.0,1,0,0,0,1,0,0,0
3495,2017,31750,18075,3.0,1,0,0,0,0,0,0,1
3496,2017,19899,52160,21.0,1,0,0,0,0,1,0,0
3497,2016,14999,59243,21.0,1,0,0,0,1,0,0,0
3498,2014,14399,73598,21.0,1,0,0,0,1,0,0,0
3499,2018,22899,10346,2.0,1,0,0,0,0,0,0,1
3500,2014,10995,68000,18.0,1,0,0,0,1,0,0,0
3501,2017,21399,26213,2.1,1,0,0,0,1,0,0,0
3502,2016,13295,86620,2.0,1,0,0,0,0,1,0,0
3503,2002,1495,13800,27.0,1,0,0,0,1,0,0,0
3504,2018,18999,16834,21.0,1,0,0,0,1,0,0,0
3505,2018,18799,20090,21.0,1,0,0,0,1,0,0,0
3506,2018,18899,21315,21.0,1,0,0,0,1,0,0,0
3507,2018,17999,14632,16.0,1,0,0,0,1,0,0,0
3508,2016,15699,30173,21.0,1,0,0,0,1,0,0,0
3509,2016,16899,59290,2.0,1,0,0,0,0,1,0,0
3510,2017,18299,50216,2.0,1,0,0,0,0,1,0,0
3511,2016,16499,22525,16.0,1,0,0,0,1,0,0,0
3512,2015,16729,30701,21.0,1,0,0,0,1,0,0,0
3513,2015,16299,25958,21.0,1,0,0,0,1,0,0,0
3514,2018,19980,17973,2.1,1,0,0,0,1,0,0,0
3515,2015,15980,41267,2.1,1,0,0,0,1,0,0,0
3516,2018,34680,13500,3.0,1,0,0,0,0,0,0,1
3517,2015,14795,109050,2.1,1,0,0,0,0,1,0,0
3518,2016,10500,117760,2.1,0,1,0,0,1,0,0,0
3519,2017,15000,54700,2.1,1,0,0,0,0,1,0,0
3520,2016,15000,76200,2.1,1,0,0,0,1,0,0,0
3521,2015,13362,74044,2.1,1,0,0,0,1,0,0,0
3522,2007,5995,50500,18.0,1,0,0,0,0,0,0,1
3523,2016,15475,49846,21.0,1,0,0,0,1,0,0,0
3525,2002,1295,82700,2.7,1,0,0,0,1,0,0,0
3526,2012,8495,51122,22.0,1,0,0,0,1,0,0,0
3528,2015,12000,40005,21.0,1,0,0,0,1,0,0,0
3530,2016,13499,61140,21.0,0,1,0,0,1,0,0,0
3531,2016,14999,80195,21.0,1,0,0,0,1,0,0,0
3532,2012,9099,54275,21.0,1,0,0,0,1,0,0,0
3533,2016,15499,63478,21.0,0,1,0,0,1,0,0,0
3534,2013,10999,63930,21.0,1,0,0,0,1,0,0,0
3535,2015,17149,48191,21.0,1,0,0,0,1,0,0,0
3536,2016,15399,49586,21.0,1,0,0,0,1,0,0,0
3537,2018,21999,20892,2.0,1,0,0,0,0,0,0,1
3538,2017,14399,18862,2.0,0,1,0,0,0,0,0,1
3539,2017,17499,35652,2.0,1,0,0,0,0,1,0,0
3540,2016,17799,53613,21.0,1,0,0,0,1,0,0,0
3541,2015,16500,37000,2.1,1,0,0,0,1,0,0,0
3543,2009,5295,112000,2.1,1,0,0,0,1,0,0,0
3544,2011,6995,120899,1.8,1,0,0,0,0,0,0,1
3545,2012,5250,170000,2.1,1,0,0,0,1,0,0,0
3546,2016,18999,25334,2.0,1,0,0,0,0,0,0,1
3547,2014,16499,34032,21.0,1,0,0,0,1,0,0,0
3548,2010,7995,54000,2.1,0,1,0,0,1,0,0,0
3549,2015,13790,54000,2.0,1,0,0,0,0,0,0,1
3550,2015,15490,34000,2.1,1,0,0,0,1,0,0,0
3551,2011,8495,66000,2.1,1,0,0,0,1,0,0,0
3552,2013,7199,124000,2.1,1,0,0,0,1,0,0,0
3553,2018,42995,18000,4.0,1,0,0,0,0,0,0,1
3554,2015,17695,64765,2.1,1,0,0,0,1,0,0,0
3555,2017,36995,25286,3.0,1,0,0,0,0,0,0,1
3556,2013,7000,109447,21.0,0,1,0,0,1,0,0,0
3557,2013,10490,64498,2.1,1,0,0,0,1,0,0,0
3558,2017,21750,16750,2.1,1,0,0,0,1,0,0,0
3559,2019,25995,10051,2.0,1,0,0,0,1,0,0,0
3560,1991,4450,170000,3.0,1,0,0,0,0,0,0,1
3561,2002,2140,52700,2.0,1,0,0,0,0,0,0,1
3562,2009,6995,60000,21.0,1,0,0,0,1,0,0,0
3563,2015,29990,56000,4.0,1,0,0,0,0,0,0,1
3564,2016,14000,45000,21.0,1,0,0,0,1,0,0,0
3565,2017,22767,30676,21.0,1,0,0,0,1,0,0,0
3566,2015,12000,40005,21.0,1,0,0,0,1,0,0,0
3567,2011,9000,55657,21.0,1,0,0,0,1,0,0,0
3568,2015,24500,91639,4.0,1,0,0,0,0,0,0,1
3569,2015,13300,64219,21.0,0,1,0,0,1,0,0,0
3570,2015,15275,67889,21.0,1,0,0,0,0,1,0,0
3571,2013,13995,24000,16.0,1,0,0,0,0,0,0,1
3572,2008,4995,90000,2.1,1,0,0,0,1,0,0,0
3573,2016,14000,45000,21.0,1,0,0,0,1,0,0,0
3574,2017,22767,30676,21.0,1,0,0,0,1,0,0,0
3575,2015,12000,40005,21.0,1,0,0,0,1,0,0,0
3576,2017,46950,20894,4.0,1,0,0,0,0,0,0,1
3577,2016,16950,51700,2.0,1,0,0,0,0,1,0,0
3578,2016,12795,100000,2.0,1,0,0,0,0,1,0,0
3579,2015,11500,84830,2.0,0,1,0,0,0,0,0,1
3580,2020,34495,6000,2.0,1,0,0,0,1,0,0,0
3581,2020,30990,6000,2.0,1,0,0,0,1,0,0,0
3582,2018,23899,10945,2.0,1,0,0,0,1,0,0,0
3583,2019,25890,10454,2.0,1,0,0,0,1,0,0,0
3584,2018,17750,27563,21.0,1,0,0,0,1,0,0,0
3585,2019,24190,13733,15.0,1,0,0,0,0,0,0,1
3586,2019,28290,5534,2.0,1,0,0,0,1,0,0,0
3587,2016,15249,30954,2.0,1,0,0,0,0,0,0,1
3588,2019,32950,3061,2.0,1,0,0,0,0,0,0,1
3589,2019,26190,7126,15.0,1,0,0,0,0,0,0,1
3590,2017,17890,45437,2.0,1,0,0,0,0,1,0,0
3591,2017,20990,20000,21.0,1,0,0,0,1,0,0,0
3592,2015,17990,34000,21.0,1,0,0,0,1,0,0,0
3593,2014,10990,48100,16.0,1,0,0,0,0,0,0,1
3594,2017,22767,30676,21.0,1,0,0,0,1,0,0,0
3595,2016,16000,28000,2.1,1,0,0,0,1,0,0,0
3596,2016,19750,36095,2.1,1,0,0,0,1,0,0,0
3597,2019,35880,10444,2.0,1,0,0,0,1,0,0,0
3598,2017,21980,41539,2.1,1,0,0,0,1,0,0,0
3599,2017,22980,26844,2.1,1,0,0,0,1,0,0,0
3600,2016,32980,18389,3.0,1,0,0,0,0,0,0,1
3601,2019,22980,11287,1.6,1,0,0,0,1,0,0,0
3602,2016,17480,23109,2.0,1,0,0,0,0,0,0,1
3603,2017,22280,25023,2.1,1,0,0,0,1,0,0,0
3604,2016,18980,25207,2.0,1,0,0,0,0,0,0,1
3605,2017,23180,5822,2.0,1,0,0,0,0,0,0,1
3606,2005,2995,102500,2.1,1,0,0,0,1,0,0,0
3607,2013,8995,70000,2.1,1,0,0,0,1,0,0,0
3608,2014,11295,45000,1.6,1,0,0,0,0,0,0,1
3609,2018,22950,6000,21.0,1,0,0,0,1,0,0,0
